-35.36239906, 149.16375019, 20
-35.36239906, 149.16670981, 20
-35.36412294, 149.16670980, 20
-35.36412294, 149.16375020, 20
-35.36258716, 149.16523000, 20
-35.36326100, 149.16660722, 20
-35.36393484, 149.16523000, 20
-35.36326100, 149.16385278, 20
-35.36259746, 149.16375019, 20
-35.36259746, 149.16670981, 20
-35.36392453, 149.16670980, 20
-35.36392453, 149.16375020, 20
-35.36292852, 149.16523000, 20
-35.36326100, 149.16660722, 20
-35.36359348, 149.16523000, 20
-35.36326100, 149.16385278, 20
